2022-04-29 14:06:38.976 | INFO     | DeviceModule.NeuroScanEEG:__init__:55 - ConfiguratinInfo【DeviceName:NeuroScan Port:4455 ChannelNumber:10 TopicName:NeuroScanEEG】
2022-04-29 14:06:39.003 | INFO     | DeviceModule.NeuroScanEEG:connect_kafka:66 - CONNECT TO Kafka
2022-04-29 14:06:41.046 | INFO     | DeviceModule.NeuroScanEEG:connect:91 - CONNECT FAILED, RETRYING FOR 1 TIME
2022-04-29 14:06:43.098 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 2 TIMES
2022-04-29 14:06:44.114 | INFO     | DeviceModule.NeuroScanEEG:connect:86 - DATA SERVER CONNECTED
2022-04-29 14:06:45.237 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 97000，received time 2022-04-29 14:06:45.184
2022-04-29 14:06:45.701 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 97500，received time 2022-04-29 14:06:45.685
2022-04-29 14:06:46.217 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 98000，received time 2022-04-29 14:06:46.202
2022-04-29 14:06:46.727 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 98500，received time 2022-04-29 14:06:46.711
2022-04-29 14:06:47.251 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 99000，received time 2022-04-29 14:06:47.221
2022-04-29 14:06:47.746 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 99500，received time 2022-04-29 14:06:47.730
2022-04-29 14:06:48.255 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 100000，received time 2022-04-29 14:06:48.240
2022-04-29 14:06:48.766 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 100500，received time 2022-04-29 14:06:48.750
2022-04-29 14:06:51.311 | INFO     | DeviceModule.NeuroScanEEG:connect:91 - CONNECT FAILED, RETRYING FOR 1 TIME
2022-04-29 14:06:53.385 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 2 TIMES
2022-04-29 14:06:55.451 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 3 TIMES
2022-04-29 14:06:56.593 | INFO     | DeviceModule.NeuroScanEEG:connect:86 - DATA SERVER CONNECTED
2022-04-29 14:06:57.828 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 0，received time 2022-04-29 14:06:57.797
2022-04-29 14:06:58.320 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 500，received time 2022-04-29 14:06:58.305
2022-04-29 14:06:58.830 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 1000，received time 2022-04-29 14:06:58.814
2022-04-29 14:06:59.340 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 1500，received time 2022-04-29 14:06:59.324
2022-04-29 14:06:59.835 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 2000，received time 2022-04-29 14:06:59.819
2022-04-29 14:07:00.375 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 2500，received time 2022-04-29 14:07:00.344
2022-04-29 14:07:00.873 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 3000，received time 2022-04-29 14:07:00.837
2022-04-29 14:07:01.436 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 3500，received time 2022-04-29 14:07:01.416
2022-04-29 14:07:01.932 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 4000，received time 2022-04-29 14:07:01.917
2022-04-29 14:07:02.473 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 4500，received time 2022-04-29 14:07:02.442
2022-04-29 14:07:02.967 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 5000，received time 2022-04-29 14:07:02.936
2022-04-29 14:07:03.484 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 5500，received time 2022-04-29 14:07:03.453
2022-04-29 14:07:03.955 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 6000，received time 2022-04-29 14:07:03.939
2022-04-29 14:07:04.480 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 6500，received time 2022-04-29 14:07:04.464
2022-04-29 14:07:05.005 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 7000，received time 2022-04-29 14:07:04.975
2022-04-29 14:07:05.512 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 7500，received time 2022-04-29 14:07:05.481
2022-04-29 14:07:06.020 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 8000，received time 2022-04-29 14:07:05.990
